popularity,original_title,runtime,genres,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
0.310398,The Alamo,167,Action,1960-10-24,27,6.2,1960,0.0,0.0
0.194948,Sink the Bismarck!,97,Action,1960-02-11,12,4.9,1960,0.0,0.0
0.162753,Inherit the Wind,128,Drama,1960-06-24,30,6.8,1960,0.0,0.0
0.144106,The Lost World,97,Adventure,1960-07-13,11,6.0,1960,0.0,0.0
0.138777,Elmer Gantry,146,Drama,1960-06-19,11,6.3,1960,0.0,0.0
0.136525,Carry On Constable,86,Comedy,1960-02-22,10,6.0,1960,0.0,0.0
0.127219,Village of the Damned,77,Horror,1960-07-01,28,7.0,1960,1474593.491,0.0
0.114188,The Bellboy,72,Comedy,1960-07-20,12,7.0,1960,0.0,73729674.57
0.110511,13 Ghosts,85,Horror,1960-08-05,12,5.5,1960,0.0,0.0
0.055821,Cinderfella,91,Comedy,1960-12-18,13,7.2,1960,22118902.37,52348068.95
0.065808,The City of the Dead,76,Horror,1960-09-09,13,6.1,1960,0.0,0.0
0.256779,Exodus,208,Action,1960-03-27,14,6.1,1960,0.0,0.0
2.582657,Taxi Driver,113,Crime,1976-02-08,1269,7.8,1976,4981207.437,108293649.1
2.389663,Rocky,119,Drama,1976-11-21,963,7.2,1976,4214867.831,449209681.6
1.263483,Carrie,98,Horror,1976-11-03,497,6.8,1976,6897056.451,129511393.4
0.999413,The Omen,111,Horror,1976-06-06,203,6.9,1976,10728754.48,233438462.4
0.924068,Logan's Run,120,Adventure,1976-06-23,101,5.9,1976,34485282.26,95792450.71
0.88683,King Kong,134,Action,1976-09-08,70,5.9,1976,91960752.68,201602665.2
0.85009,All the President's Men,138,Drama,1976-04-04,216,7.3,1976,32569433.24,270517880.8
0.722259,The Enforcer,96,Action,1976-12-21,97,6.6,1976,34485282.26,177162390.0
0.600495,Family Plot,121,Comedy,1976-04-09,37,6.7,1976,7663396.057,30270414.42
0.597297,The Outlaw Josey Wales,135,Drama,1976-06-30,135,7.1,1976,14177282.71,121847997.3
0.522601,Marathon Man,125,Thriller,1976-10-05,90,7.1,1976,24906037.19,83182409.13
0.515387,Stay Hungry,102,Comedy,1976-04-23,10,5.9,1976,0.0,0.0
0.476406,Network,121,Drama,1976-11-01,161,7.4,1976,14560452.51,90772455.0
0.409794,The Eagle Has Landed,135,Adventure,1976-12-24,30,5.7,1976,0.0,0.0
0.381737,Up!,80,Comedy,1976-10-01,10,4.9,1976,0.0,0.0
0.672483,Murder by Death,94,Comedy,1976-06-23,86,7.3,1976,0.0,0.0
0.377579,Silver Streak,114,Comedy,1976-12-03,30,7.0,1976,0.0,195719548.8
0.374631,Assault on Precinct 13,91,Action,1976-11-05,80,7.0,1976,574754.7043,0.0
0.360421,The Pink Panther Strikes Again,103,Comedy,1976-12-15,47,6.6,1976,22990188.17,129638609.6
0.329543,Futureworld,104,Action,1976-08-13,29,5.4,1976,0.0,0.0
0.328263,The Shootist,100,Action,1976-08-11,26,6.7,1976,0.0,0.0
0.325953,The Cassandra Crossing,129,Drama,1976-12-18,25,6.2,1976,0.0,0.0
0.325504,The Killing of a Chinese Bookie,135,Drama,1976-02-15,14,6.6,1976,0.0,0.0
0.317676,The Missouri Breaks,126,Drama,1976-05-19,15,5.5,1976,0.0,0.0
0.313073,Freaky Friday,95,Fantasy,1976-12-17,32,6.4,1976,0.0,0.0
0.283119,The Boy in the Plastic Bubble,96,TV Movie,1976-11-12,18,5.9,1976,0.0,0.0
0.564342,The Man Who Fell to Earth,138,Drama,1976-03-18,46,6.3,1976,5747547.043,0.0
0.264423,The Little Girl Who Lives Down the Lane,91,Mystery,1976-12-25,34,6.8,1976,0.0,0.0
0.264224,Alice Sweet Alice,98,Thriller,1976-11-13,16,7.3,1976,0.0,0.0
0.261838,Two-Minute Warning,115,Action,1976-11-12,10,6.0,1976,0.0,0.0
0.569865,Obsession,98,Drama,1976-08-01,18,6.0,1976,0.0,0.0
0.214658,Robin and Marian,106,Action,1976-03-11,20,6.5,1976,0.0,0.0
0.196999,Bugsy Malone,93,Drama,1976-06-26,27,6.0,1976,0.0,0.0
0.194746,Silent Movie,86,Comedy,1976-06-17,27,6.9,1976,0.0,0.0
0.194596,Burnt Offerings,116,Horror,1976-10-18,15,6.7,1976,0.0,0.0
0.155768,A Star Is Born,139,Drama,1976-12-16,14,5.7,1976,22990188.17,616903382.6
0.13442,Squirm,92,Horror,1976-07-30,12,5.2,1976,0.0,0.0
0.456174,Midway,132,Action,1976-06-18,38,6.3,1976,0.0,0.0
0.128027,The Front,95,Comedy,1976-09-17,11,4.9,1976,0.0,0.0
0.126723,Cannonball,93,Action,1976-07-06,10,5.9,1976,0.0,0.0
0.12614,The Song Remains the Same,137,Documentary,1976-11-05,14,7.0,1976,0.0,0.0
0.111387,Car Wash,97,Comedy,1976-10-22,14,5.6,1976,0.0,0.0
0.116673,Î¤Î± Ï€Î±Î¹Î´Î¹Î¬ Ï„Î¿Ï… Î´Î¹Î±Î²ÏŒÎ»Î¿Ï…,108,Horror,1976-04-26,10,4.6,1976,0.0,0.0
0.042353,Du bi quan wang da po xue di zi,93,Action,1976-04-24,11,6.0,1976,0.0,0.0
0.028606,The Food of the Gods,88,Horror,1976-06-18,13,5.6,1976,0.0,0.0
0.017498,The Bad News Bears,102,Comedy,1976-04-07,54,6.6,1976,134109431.0,135348188.3
0.002381,The Town That Dreaded Sundown,86,Horror,1976-09-26,15,6.3,1976,0.0,0.0
2.571339,Groundhog Day,101,Romance,1993-02-11,1339,7.2,1993,22038261.44,107031945.8
2.455618,The Nightmare Before Christmas,76,Fantasy,1993-10-09,1172,7.4,1993,27170459.31,114167868.5
2.377288,Schindler's List,195,Drama,1993-11-29,2632,8.1,1993,33208339.16,484941026.5
2.204926,Jurassic Park,127,Adventure,1993-06-11,3169,7.4,1993,95096607.59,1388863312.0
1.960217,Demolition Man,115,Action,1993-10-08,580,6.1,1993,86039787.82,240089904.0
1.732126,Mrs. Doubtfire,125,Comedy,1993-11-24,809,6.9,1993,37736749.04,666108255.9
1.708867,The Fugitive,130,Adventure,1993-08-06,717,7.0,1993,66416678.31,556806879.3
1.35597,In the Line of Fire,128,Action,1993-07-08,170,6.5,1993,60378798.47,267171908.4
1.294131,Philadelphia,125,Drama,1993-12-22,514,7.5,1993,39246219.0,311974896.9
1.242232,Dazed and Confused,102,Comedy,1993-09-24,320,7.3,1993,10415342.74,12065252.27
1.207245,Last Action Hero,130,Adventure,1993-06-17,367,5.8,1993,128304946.7,207247944.9
1.190247,A Perfect World,138,Crime,1993-11-24,188,6.9,1993,45284098.85,203976183.9
1.176724,Robin Hood: Men in Tights,104,Comedy,1993-07-28,273,6.3,1993,30189399.23,53948086.61
1.132123,Addams Family Values,94,Comedy,1993-11-19,254,6.3,1993,0.0,73841825.96
1.041911,Cliffhanger,112,Action,1993-05-28,312,6.1,1993,105662897.3,384915158.7
1.038971,Sliver,108,Drama,1993-05-21,62,4.7,1993,60378798.47,175551356.5
1.024955,Teenage Mutant Ninja Turtles III,96,Action,1993-03-17,95,5.2,1993,31.6988692,63.39773839
1.023326,Stalingrad,134,Drama,1993-01-21,51,6.6,1993,0.0,0.0
0.996113,The Wrong Trousers,30,Animation,1993-12-17,146,7.4,1993,0.0,0.0
0.980554,Cool Runnings,98,Comedy,1993-09-30,289,6.8,1993,21132579.46,233763161.4
0.940335,Sleepless in Seattle,105,Comedy,1993-06-24,362,6.4,1993,31698869.2,343857082.2
0.926373,Tombstone,130,Action,1993-12-25,373,7.3,1993,37736749.04,85292698.3
0.913982,Benny & Joon,98,Action,1993-04-16,124,6.8,1993,0.0,35023830.0
0.892862,For Love or Money,94,Comedy,1993-10-01,35,5.4,1993,45284098.85,16824959.75
0.885824,Carlito's Way,144,Action,1993-11-10,394,7.4,1993,45284098.85,55119823.24
0.873616,Hot Shots! Part Deux,86,Action,1993-05-21,255,6.1,1993,37736749.04,201895871.6
0.853733,True Romance,120,Action,1993-09-09,402,7.3,1993,18868374.52,18538632.32
0.834235,Super Mario Bros.,104,Adventure,1993-05-27,114,4.0,1993,63397738.39,31464760.97
0.830934,Sister Act 2: Back in the Habit,107,Music,1993-12-09,173,5.8,1993,57359858.54,86521352.51
0.815631,Judgment Night,110,Action,1993-10-15,36,6.4,1993,0.0,18320343.34
0.796639,The Pelican Brief,141,Action,1993-12-16,207,6.2,1993,67926148.28,294751265.0
0.794564,The Three Musketeers,105,Action,1993-11-11,112,5.9,1993,45284098.85,81358687.5
0.789429,RoboCop 3,104,Action,1993-11-05,169,4.2,1993,33208339.16,16145607.7
0.787932,What's Eating Gilbert Grape,118,Romance,1993-12-17,495,7.4,1993,16604169.58,45284098.85
0.787414,Dennis the Menace,94,Family,1993-06-23,117,5.8,1993,52831448.66,177016697.2
0.76151,Kalifornia,117,Thriller,1993-09-01,96,6.3,1993,13585229.66,3615529.246
0.756988,A Bronx Tale,121,Drama,1993-09-14,227,7.2,1993,33208339.16,26095562.73
0.755398,Manhattan Murder Mystery,104,Comedy,1993-08-18,69,6.9,1993,20377844.48,17035256.09
0.750847,Falling Down,113,Crime,1993-02-26,380,7.0,1993,37736749.04,61742744.96
0.750456,The Sandlot,101,Comedy,1993-04-07,147,7.1,1993,0.0,48931862.83
0.743875,The Firm,154,Drama,1993-06-30,258,6.5,1993,63397738.39,407931792.2
0.743063,The Dark Half,122,Mystery,1993-04-23,28,4.9,1993,22642049.43,16017227.28
0.711412,Nowhere to Run,94,Action,1993-01-15,60,5.6,1993,0.0,0.0
0.710505,Hocus Pocus,96,Comedy,1993-07-16,278,6.1,1993,42265158.93,59646272.32
0.707901,Point of No Return,108,Crime,1993-03-19,55,6.3,1993,0.0,0.0
0.683387,In the Name of the Father,133,Drama,1993-12-12,156,7.4,1993,19623109.5,99318386.76
0.682903,Body Snatchers,87,Horror,1993-06-09,28,5.5,1993,19623109.5,647363.3635
0.666908,Free Willy,112,Family,1993-07-16,226,5.9,1993,30189399.23,232003457.6
0.665973,Mad Dog and Glory,96,Comedy,1993-03-05,25,5.3,1993,0.0,16727321.19
0.657479,Son in Law,95,Comedy,1993-07-02,40,5.9,1993,0.0,55017463.06
0.653566,The Vanishing,109,Thriller,1993-02-05,54,5.9,1993,0.0,0.0
0.64204,Joshua Tree,106,Action,1993-08-04,14,5.3,1993,0.0,0.0
0.639453,This Boyâ€™s Life,115,Drama,1993-04-09,85,6.7,1993,0.0,6196316.833
0.636582,Striking Distance,102,Crime,1993-09-17,108,5.3,1993,45.28409885,0.0
0.634017,The Piano,121,Romance,1993-05-19,131,6.8,1993,10566289.73,176155144.5
0.625238,Geronimo: An American Legend,115,Action,1993-12-10,19,6.1,1993,52831448.66,28129908.61
0.62502,Bound by Honor,180,Action,1993-02-05,61,7.7,1993,52831448.66,0.0
0.624363,Homeward Bound: The Incredible Journey,84,Adventure,1993-02-03,111,6.6,1993,0.0,0.0
0.613094,Much Ado About Nothing,111,Drama,1993-05-07,95,6.9,1993,12075759.69,0.0
0.611772,The Good Son,87,Drama,1993-09-24,94,6.2,1993,25660989.35,67105718.14
0.602268,Wayne's World 2,95,Comedy,1993-12-10,131,5.7,1993,0.0,72401726.71
0.595221,Hard Target,97,Action,1993-08-20,115,5.9,1993,27170459.31,111987088.9
0.574693,The Remains of the Day,134,Drama,1993-11-05,96,7.1,1993,17358904.56,35076928.63
0.565312,Batman: Mask of the Phantasm,76,Animation,1993-12-25,98,7.2,1993,9056819.77,8479282.978
0.56486,The Age of Innocence,139,Drama,1993-09-17,76,6.7,1993,51321978.7,48688617.78
0.563653,Trois couleurs : Bleu,98,Drama,1993-01-10,167,7.5,1993,0.0,0.0
0.559697,Rising Sun,125,Action,1993-07-30,98,5.8,1993,0.0,0.0
0.546652,Fearless,122,Drama,1993-10-15,23,6.5,1993,0.0,0.0
0.538484,Another Stakeout,105,Action,1993-07-22,18,4.9,1993,0.0,0.0
0.523397,Dave,110,Comedy,1993-05-07,99,6.2,1993,0.0,95096607.59
0.521073,Needful Things,120,Action,1993-08-27,44,6.0,1993,0.0,0.0
0.519349,Alive,120,Action,1993-01-15,198,6.7,1993,48303038.77,55448732.21
0.510932,Malice,107,Drama,1993-09-29,47,6.0,1993,0.0,70047460.75
0.504682,Sniper,98,Action,1993-01-29,52,6.1,1993,0.0,28671858.14
0.504169,Jason Goes to Hell: The Final Friday,87,Horror,1993-08-13,86,3.9,1993,4528409.885,22.64204943
0.502196,Sommersby,109,Drama,1993-02-05,43,5.9,1993,0.0,211449559.1
0.497622,Grumpy Old Men,103,Comedy,1993-12-25,87,6.4,1993,0.0,0.0
0.490013,National Lampoon's Loaded Weapon 1,84,Comedy,1993-02-04,72,5.5,1993,12.07575969,40.75568897
0.48588,Look Who's Talking Now!,96,Romance,1993-11-05,101,4.8,1993,0.0,0.0
0.485211,Rudy,114,Drama,1993-09-17,113,7.2,1993,18113639.54,34340989.57
0.483156,Shadowlands,131,Drama,1993-12-25,33,6.8,1993,33208339.16,0.0
0.483052,Splitting Heirs,87,Comedy,1993-04-02,11,3.4,1993,0.0,4830303.877
0.480183,Coneheads,88,Comedy,1993-07-23,115,4.8,1993,0.0,0.0
0.475609,Beethoven's 2nd,89,Family,1993-12-14,84,5.0,1993,22642049.43,178484356.3
0.467083,Gettysburg,254,War,1993-10-08,46,6.4,1993,0.0,37736749.04
0.455445,Short Cuts,187,Comedy,1993-09-05,52,5.9,1993,0.0,9224339.237
0.453557,So I Married an Axe Murderer,93,Comedy,1993-07-30,72,6.2,1993,30189399.23,17487938.58
0.450208,The House of the Spirits,140,Romance,1993-10-19,52,6.7,1993,37736749.04,9.05681977
0.449066,Sirens,98,Comedy,1993-10-01,15,5.4,1993,0.0,11729685.02
0.448437,Weekend at Bernie's II,97,Comedy,1993-07-09,37,5.2,1993,0.0,0.0
0.433773,Naked,131,Comedy,1993-09-14,36,6.8,1993,0.0,0.0
0.41174,Babylon 5: The Gathering,89,Science Fiction,1993-02-22,21,6.6,1993,0.0,0.0
0.410092,Indecent Proposal,117,Drama,1993-04-07,152,5.6,1993,57359858.54,402445913.4
0.409135,Arizona Dream,142,Fantasy,1993-01-06,86,7.1,1993,28679929.27,0.0
0.406511,Romeo Is Bleeding,100,Action,1993-09-13,18,5.6,1993,15094699.62,0.0
0.397807,Menace II Society,97,Drama,1993-05-26,94,7.1,1993,5283144.866,42114211.93
0.396185,The Tommyknockers,181,Horror,1993-05-09,29,4.9,1993,18.11363954,0.0
0.394817,Body of Evidence,99,Drama,1993-01-15,25,4.4,1993,45284098.85,20036092.94
0.38774,My Life,114,Drama,1993-11-12,19,5.9,1993,0.0,41486972.82
0.38106,Heaven & Earth,140,History,1993-12-24,28,6.5,1993,49812508.74,0.0
0.323442,Sharpe's Rifles,102,Action,1993-05-05,11,4.5,1993,0.0,0.0
0.375887,The Man Without a Face,114,Drama,1993-08-25,46,5.7,1993,0.0,37374986.45
0.375771,Heart and Souls,104,Fantasy,1993-08-13,31,6.2,1993,0.0,25041412.31
0.374068,Red Rock West,98,Crime,1993-06-16,27,6.1,1993,12075759.69,3018939.923
0.175159,What's Love Got to Do with It,118,Drama,1993-06-09,33,7.3,1993,0.0,0.0
0.362595,Six Degrees of Separation,112,Mystery,1993-12-08,32,6.3,1993,0.0,0.0
0.39242,Amos & Andrew,96,Action,1993-03-05,21,4.8,1993,0.0,0.0
0.134756,Leprechaun,92,Comedy,1993-01-08,51,5.5,1993,1358522.966,12916443.89
0.238862,Body Bags,94,Horror,1993-08-07,21,5.3,1993,0.0,0.0
0.339873,Rookie of the Year,103,Comedy,1993-07-07,40,5.8,1993,0.0,80876297.13
0.337421,Fatal Instinct,91,Comedy,1993-10-29,16,5.4,1993,0.0,0.0
0.336871,Son of the Pink Panther,93,Comedy,1993-01-01,15,4.0,1993,37736749.04,3680134.56
0.333014,Bad Boy Bubby,114,Crime,1993-09-01,28,7.1,1993,1132102.471,0.0
0.327666,And the Band Played On,140,Drama,1993-09-11,12,4.4,1993,0.0,0.0
0.542485,The Secret Garden,102,Fantasy,1993-08-13,113,7.0,1993,0.0,0.0
0.321865,Little Buddha,140,Drama,1993-12-01,33,5.8,1993,52831448.66,7333214.89
0.320607,Killing Zoe,96,Action,1993-10-01,46,5.8,1993,2264204.943,632409.0446
0.32051,Mr. Jones,114,Drama,1993-10-08,14,5.5,1993,0.0,0.0
0.313792,Poetic Justice,109,Drama,1993-07-23,24,6.8,1993,21132579.46,41534252.44
0.299195,Germinal,160,Drama,1993-09-29,18,6.3,1993,0.0,0.0
0.29896,Matinee,99,Comedy,1993-01-29,15,6.0,1993,0.0,14389618.65
0.297843,Searching for Bobby Fischer,110,Drama,1993-08-13,37,7.2,1993,0.0,10968386.87
0.293473,Even Cowgirls Get the Blues,96,Western,1993-09-13,14,4.5,1993,12075759.69,0.0
0.288407,M. Butterfly,101,Drama,1993-09-09,11,6.4,1993,0.0,2263895.501
0.286492,Children of the Corn II: The Final Sacrifice,92,Horror,1993-01-29,15,4.7,1993,1358522.966,10537588.67
0.285641,Swing Kids,112,Music,1993-03-05,36,7.1,1993,0.0,8501464.639
0.284435,Freaked,86,Comedy,1993-09-11,10,5.3,1993,0.0,0.0
0.279635,The Program,112,Drama,1993-09-24,15,5.9,1993,0.0,34781508.75
0.269327,The Joy Luck Club,139,Drama,1993-09-08,17,6.8,1993,16604169.58,49602897.7
0.268507,Made in America,111,Comedy,1993-05-27,41,5.6,1993,33208339.16,0.0
0.262971,The Beverly Hillbillies,93,Comedy,1993-10-15,40,5.3,1993,0.0,0.0
0.261518,Cop and Â½,97,Action,1993-04-02,11,5.1,1993,0.0,0.0
0.256768,Untamed Heart,102,Comedy,1993-02-12,24,5.9,1993,0.0,28527780.74
0.512054,Warlock: The Armageddon,98,Fantasy,1993-05-01,20,5.4,1993,0.0,0.0
0.240771,The Crush,89,Drama,1993-04-02,28,5.9,1993,9056819.77,20542974.46
0.23906,Fire in the Sky,109,Drama,1993-03-12,49,6.4,1993,30016643.42,29773289.69
0.231644,We're Back! A Dinosaur's Story,64,Animation,1993-11-24,50,5.7,1993,0.0,14063763.33
0.246803,King of the Hill,103,Drama,1993-08-20,12,5.4,1993,0.0,0.0
0.230512,American Ninja 5,102,Action,1993-01-01,10,4.2,1993,0.0,0.0
0.226302,"Double, Double, Toil and Trouble",96,Family,1993-10-30,12,6.1,1993,0.0,0.0
0.225616,Cronos,94,Drama,1993-09-12,57,5.9,1993,0.0,0.0
0.211198,Fong Sai Yuk juk jaap,95,Adventure,1993-07-30,13,6.1,1993,0.0,4479605.702
0.210436,Cyborg 2,99,Action,1993-11-24,15,3.5,1993,7547349.808,0.0
0.209795,Sing si lip yan,105,Action,1993-01-16,38,6.6,1993,0.0,0.0
0.207999,Only the Strong,99,Action,1993-08-27,12,6.7,1993,9056819.77,4956149.898
0.200168,Father Hood,95,Action,1993-08-27,10,5.9,1993,0.0,5159581.164
0.197668,Zhong an zu,103,Action,1993-06-24,18,6.5,1993,0.0,293923.9909
0.191825,Undercover Blues,90,Comedy,1993-09-10,15,5.8,1993,0.0,18742614.54
0.191721,Man's Best Friend,97,Horror,1993-11-19,10,5.5,1993,9056819.77,19584823.31
0.190206,Boxing Helena,107,Drama,1993-06-18,27,4.6,1993,0.0,2711595.235
0.181982,Fong Sai Yuk,106,Adventure,1993-03-04,20,7.1,1993,0.0,5972841.315
0.181726,The Thing Called Love,116,Music,1993-07-16,14,5.8,1993,21132579.46,0.0
0.181665,Cannibal! The Musical,97,Comedy,1993-10-01,19,6.7,1993,188683.7452,0.0
0.174646,Once Upon a Forest,71,Animation,1993-06-18,12,6.1,1993,0.0,9924608.013
0.168519,Ticks,85,Horror,1993-10-12,13,5.2,1993,3018939.923,0.0
0.246549,Necronomicon,96,Horror,1993-11-01,12,4.8,1993,0.0,0.0
0.152064,Just One of the Girls,91,Comedy,1993-09-13,10,6.4,1993,0.0,0.0
0.151355,The Meteor Man,100,Fantasy,1993-08-06,12,4.8,1993,45.28409885,0.0
0.140785,Dragon: The Bruce Lee Story,120,Drama,1993-05-07,72,6.9,1993,21132579.46,95872087.21
0.132556,The Snapper,91,Comedy,1993-08-06,10,5.6,1993,0.0,0.0
0.13078,Mr. Nanny,84,Family,1993-10-08,25,5.2,1993,0.0,0.0
0.128982,Return of the Living Dead 3,97,Horror,1993-10-01,34,5.6,1993,3018939.923,81823.83821
0.271575,Boiling Point,92,Drama,1993-04-16,13,4.7,1993,0.0,0.0
0.126597,Doppelganger,104,Horror,1993-03-01,10,5.5,1993,0.0,0.0
0.09373,The Adventures of Huck Finn,108,Action,1993-04-02,15,6.6,1993,0.0,0.0
0.265865,å¤ªæžå¼ ä¸‰ä¸°,96,Action,1993-11-18,29,7.0,1993,0.0,0.0
0.118854,The Making of 'The Nightmare Before Christmas',25,Documentary,1993-10-03,15,7.5,1993,0.0,0.0
0.116288,My Boyfriend's Back,85,Comedy,1993-08-06,10,4.8,1993,0.0,0.0
0.27659,The Real McCoy,100,Action,1993-09-10,21,5.6,1993,0.0,0.0
0.418515,Surf Ninjas,87,Action,1993-09-20,20,5.3,1993,0.0,7420758.11
0.093323,Wong Fei Hung V: Tit gai dau ng gung,111,Action,1993-04-01,15,5.3,1993,0.0,0.0
0.276654,Xi yan,109,Comedy,1993-08-04,20,6.8,1993,1509469.962,10465848.09
0.085248,"Clean, Shaven",79,Drama,1993-09-05,11,6.3,1993,102643.9574,0.0
0.085043,AcciÃ³n mutante,94,Action,1993-02-03,18,5.6,1993,0.0,0.0
0.03797,CB4,89,Music,1993-03-12,16,6.5,1993,0.0,27100688.59
0.143989,12:01,92,Science Fiction,1993-07-05,18,5.9,1993,0.0,0.0
0.014992,The Thief and the Cobbler,72,Fantasy,1993-09-23,14,6.3,1993,0.0,0.0
0.012941,Bill Hicks: Revelations,60,Comedy,1993-05-27,11,7.8,1993,0.0,0.0
2.550704,The Jungle Book,78,Family,1967-10-18,928,7.0,1967,26147054.96,1345551059.0
2.22723,The Graduate,106,Comedy,1967-12-21,426,7.5,1967,19610291.22,682419190.9
1.975304,Casino Royale,131,Adventure,1967-04-13,76,5.4,1967,78441164.88,272875359.0
1.554808,You Only Live Twice,117,Action,1967-06-12,301,6.2,1967,62099255.53,729403389.6
1.022408,Bonnie and Clyde,111,Crime,1967-07-18,153,7.6,1967,16341909.35,331413921.6
0.734072,Belle de jour,101,Drama,1967-05-24,78,6.9,1967,0.0,0.0
0.678719,Cool Hand Luke,126,Crime,1967-06-22,171,7.2,1967,19610291.22,106011750.5
0.586061,Wait Until Dark,108,Crime,1967-10-26,42,7.5,1967,26147054.96,71904401.14
0.564781,Dance of the Vampires,108,Comedy,1967-02-01,61,6.7,1967,0.0,0.0
0.527322,The Producers,88,Comedy,1967-11-22,70,6.8,1967,6190315.262,0.0
0.502062,Billion Dollar Brain,111,Thriller,1967-11-02,13,4.6,1967,0.0,0.0
0.485288,The Dirty Dozen,150,Action,1967-06-15,168,7.2,1967,163419093.5,296115397.4
0.428652,In the Heat of the Night,109,Crime,1967-08-02,83,7.0,1967,13073527.48,178976447.4
0.438314,The Night of the Generals,148,Drama,1967-01-29,18,6.1,1967,0.0,0.0
0.214587,"To Sir, with Love",105,Drama,1967-06-14,29,7.2,1967,4183528.793,0.0
0.321935,Guess Who's Coming to Dinner,108,Comedy,1967-12-11,72,7.4,1967,26147054.96,370416614.1
0.311525,Quatermass and the Pit,97,Horror,1967-11-09,21,5.3,1967,0.0,0.0
0.2771,In Cold Blood,134,Crime,1967-12-14,28,6.9,1967,22878673.09,0.0
0.247575,The Taming of the Shrew,122,Comedy,1967-03-07,15,5.2,1967,0.0,0.0
0.201545,Carry On Doctor,90,Comedy,1967-12-02,10,5.9,1967,0.0,0.0
0.241283,Doctor Dolittle,152,Adventure,1967-12-19,16,5.1,1967,117661747.3,58830873.66
0.239833,Hombre,111,Action,1967-03-21,24,6.5,1967,0.0,0.0
0.213291,Valley of the Dolls,123,Music,1967-12-27,13,6.2,1967,32683818.7,326838187.0
0.197331,Barefoot in the Park,106,Comedy,1967-05-25,37,6.9,1967,0.0,0.0
0.161576,Two for the Road,111,Comedy,1967-04-27,20,6.7,1967,0.0,0.0
0.337261,Point Blank,92,Action,1967-08-30,35,6.7,1967,0.0,0.0
0.139647,The War Wagon,96,Western,1967-05-27,16,6.3,1967,0.0,39220582.44
0.114342,A Countess from Hong Kong,120,Comedy,1967-01-05,17,5.4,1967,22878673.09,13073527.48
0.114034,Magical Mystery Tour,55,Music,1967-12-25,15,5.8,1967,0.0,0.0
0.109398,Spider Baby,81,Horror,1967-12-24,15,6.3,1967,424889.6431,0.0
0.154786,KaijÅ«tÅ no Kessen: Gojira no Musuko,86,Science Fiction,1967-12-16,12,5.7,1967,0.0,0.0
0.225687,Bedazzled,103,Fantasy,1967-10-30,16,5.7,1967,0.0,0.0
0.095101,Dont Look Back,96,Documentary,1967-05-17,19,6.9,1967,0.0,0.0
0.094057,The Gnome-Mobile,85,Fantasy,1967-07-17,12,5.5,1967,0.0,0.0
0.093993,Thoroughly Modern Millie,138,Comedy,1967-03-21,11,5.5,1967,0.0,0.0
0.174153,Frankenstein Created Woman,92,Horror,1967-03-15,12,5.4,1967,0.0,0.0
0.146906,Six Men Getting Sick,4,Animation,1967-01-01,16,5.2,1967,1307.352748,0.0
0.054863,Who's That Knocking at My Door,90,Drama,1967-11-15,10,5.3,1967,0.0,0.0
0.054432,Follow That Camel,95,Comedy,1967-09-01,10,5.5,1967,0.0,0.0
0.034181,In Like Flint,114,Action,1967-03-15,13,5.5,1967,0.0,0.0
2.508235,From Russia With Love,115,Action,1963-10-11,458,6.7,1963,17800448.43,561773359.0
2.18041,The Sword in the Stone,79,Animation,1963-12-25,486,6.7,1963,0.0,0.0
1.139321,The Birds,119,Horror,1963-03-28,434,7.0,1963,17800448.43,81195171.95
0.920094,Charade,113,Comedy,1963-12-05,187,7.5,1963,28480717.49,95941483.52
0.907078,Dinner for One,18,Comedy,1963-06-08,19,6.3,1963,0.0,0.0
0.804533,Cleopatra,248,Drama,1963-06-12,68,6.3,1963,221544381.1,411190358.7
0.78112,"It's a Mad, Mad, Mad, Mad World",163,Comedy,1963-11-07,63,6.5,1963,66929686.09,0.0
0.704895,The Pink Panther,115,Comedy,1963-12-19,102,6.8,1963,0.0,77454073.06
0.664326,The Great Escape,172,Adventure,1963-06-20,409,7.5,1963,28480717.49,35600896.86
0.628166,The Haunting,112,Mystery,1963-09-18,53,6.7,1963,0.0,0.0
0.50154,Lord of the Flies,92,Adventure,1963-08-13,89,6.4,1963,0.0,0.0
0.479771,Irma la Douce,135,Comedy,1963-06-05,29,6.8,1963,0.0,0.0
0.62852,Murder at the Gallop,81,Drama,1963-01-01,10,5.4,1963,0.0,0.0
0.334587,The Day of the Triffids,94,Horror,1963-04-24,22,6.0,1963,5340134.529,0.0
0.3104,Hud,112,Action,1963-05-29,24,7.0,1963,0.0,0.0
0.250451,Tom Jones,128,Adventure,1963-10-06,16,5.4,1963,7120179.372,0.0
0.249429,The Raven,86,Comedy,1963-01-25,20,5.9,1963,0.0,0.0
0.215025,Donovan's Reef,109,Adventure,1963-06-12,14,6.0,1963,0.0,0.0
0.209065,Shock Corridor,101,Drama,1963-09-11,25,5.9,1963,0.0,0.0
0.207161,55 Days at Peking,154,Action,1963-05-06,18,5.6,1963,121043049.3,71201793.72
0.203675,The Terror,81,Horror,1963-06-17,10,5.0,1963,0.0,0.0
0.201754,Le Feu follet,108,Drama,1963-10-15,16,7.3,1963,0.0,0.0
0.198774,The Nutty Professor,107,Comedy,1963-06-04,39,6.7,1963,0.0,0.0
0.188442,This Sporting Life,134,Drama,1963-01-15,11,5.8,1963,0.0,0.0
0.183514,McLintock!,127,Comedy,1963-11-13,23,5.7,1963,0.0,0.0
